source_apartment_id,recommended_apartment_id,rank,similarity_score
177,178,1,0.8602351927708546
177,295,2,0.7025605810971577
177,505,3,0.678838184802396
177,59,4,0.622932910406814
177,62,5,0.6042436875534146
178,177,1,0.8602351927708546
178,60,2,0.6718787714045377
178,216,3,0.6669734614434375
178,473,4,0.6561595594226801
178,59,5,0.635523139396807
179,274,1,0.9102266141150618
179,304,2,0.818657568010507
179,303,3,0.7996275744344197
179,305,4,0.7462187034478401
179,602,5,0.6656886814420999
180,329,1,0.84168817192989
180,510,2,0.8370267570314676
180,511,3,0.8370267570314676
180,276,4,0.8360709982479014
180,182,5,0.8271100717546145
181,183,1,0.9058242224970205
181,569,2,0.8788245343769681
181,570,3,0.8759962604288994
181,568,4,0.8750793644161055
181,192,5,0.8463329000560014
182,422,1,0.9204565320993937
182,278,2,0.8434215278248386
182,44,3,0.8406354771034698
182,330,4,0.8393417831673874
182,571,5,0.838003220833121
183,181,1,0.9058242224970205
183,192,2,0.8945521560906589
183,527,3,0.8746418397874732
183,528,4,0.8746418397874732
183,534,5,0.8435568743460273
184,335,1,0.8301032571358483
184,171,2,0.8263362014437755
184,155,3,0.8262041525860462
184,185,4,0.8194404555177272
184,368,5,0.8183493078941869
185,69,1,0.9232168738228851
185,70,2,0.8849828194967522
185,171,3,0.7850742461586742
185,207,4,0.7725318158888602
185,81,5,0.7711420771111545
186,360,1,0.7138415136431652
186,125,2,0.7039915093819469
186,530,3,0.6991820453533969
186,131,4,0.6876224118786445
186,132,5,0.6876224118786445
187,41,1,0.9050891456312656
187,562,2,0.8703988775804559
187,40,3,0.8702847154384515
187,356,4,0.8610545316333765
187,538,5,0.8560160821631905
188,352,1,0.8838941514070803
188,350,2,0.859737190007205
188,457,3,0.8458283557748622
188,25,4,0.834727588890919
188,346,5,0.8322615323489239
189,163,1,0.8339622721931388
189,337,2,0.8285454063490676
189,128,3,0.8140004289614129
189,127,4,0.8069115690726882
189,507,5,0.8009176098411395
190,160,1,0.9109829420191895
190,128,2,0.8932197824710967
190,471,3,0.8903130938901773
190,191,4,0.8773260966300268
190,163,5,0.8744544412334561
191,190,1,0.8773260966300268
191,471,2,0.7922441197883062
191,163,3,0.7872420428837688
191,63,4,0.7533940252991893
191,160,5,0.7407289591031934
192,331,1,0.9746514472742831
192,183,2,0.8945521560906589
192,569,3,0.8892964504168475
192,570,4,0.8870351033264005
192,568,5,0.8781825338735237
193,330,1,0.9192671355590532
193,133,2,0.9028526418708591
193,44,3,0.9012340206382973
193,573,4,0.880454685168262
193,533,5,0.8755864610779652
194,265,1,0.9973566833723113
194,344,2,0.9477053514996422
194,65,3,0.8944507578200567
194,616,4,0.8531359243043305
194,343,5,0.8467788749365569
195,66,1,0.9996599155745803
195,279,2,0.9990213108203473
195,266,3,0.9987777447548204
195,340,4,0.936122424919791
195,254,5,0.9335623527555545
196,325,1,0.7923319900419686
196,682,2,0.7512138911660956
196,35,3,0.7480778647573593
196,79,4,0.6892229924947216
196,30,5,0.680267837236091
197,345,1,0.847580666347248
197,281,2,0.7850106690276776
197,161,3,0.7492164715523769
197,536,4,0.6980750942158112
197,282,5,0.6840578943444642
198,581,1,0.8918473073034436
198,249,2,0.7243527324962826
198,201,3,0.6977252572410267
198,76,4,0.6976495522132657
198,71,5,0.6957090567660357
199,268,1,0.9288641953985355
199,159,2,0.8840736922734642
199,288,3,0.8753473370397523
199,289,4,0.873525878210545
199,290,5,0.8716716979164146
200,109,1,0.7135244732238566
200,115,2,0.6716587041307853
200,114,3,0.6711197347020872
200,86,4,0.6642773624177587
200,77,5,0.6484049151786462
201,544,1,0.8883343994000391
201,76,2,0.8707099356650477
201,249,3,0.8368091529133683
201,581,4,0.7873721105857665
201,198,5,0.6977252572410267
202,576,1,0.6613345125001845
202,68,2,0.633155871266604
203,91,1,0.8311554850365866
203,82,2,0.8225695608600905
203,218,3,0.8169332192142915
203,604,4,0.8054700025781852
203,171,5,0.8054550926150704
204,363,1,0.7489210878698913
204,364,2,0.7460156251898217
204,362,3,0.7418660905633978
204,640,4,0.6967663183574815
204,671,5,0.6920247972819819
205,605,1,0.647025590897726
205,125,2,0.5468066786805957
205,224,3,0.507327482929314
205,33,4,0.46852794221734667
205,186,5,0.45547362245829076
206,40,1,0.9956456513266025
206,501,2,0.9505592772108458
206,538,3,0.9397306005103013
206,245,4,0.9393508949711169
206,562,5,0.9383058681940466
207,474,1,0.8608128528685494
207,332,2,0.856176542268025
207,333,3,0.8526804802376513
207,643,4,0.8136178203126347
207,70,5,0.8112645486926088
208,126,1,0.8184176007736175
208,31,2,0.8083186905769186
208,500,3,0.7911807333988917
208,48,4,0.7880089318946839
208,49,5,0.7857723253699812
209,210,1,0.8087821285872382
209,165,2,0.7627447013176768
209,460,3,0.7293036742214994
209,234,4,0.6558227954409805
209,47,5,0.6546187567723786
210,460,1,0.90899889519593
210,165,2,0.9045934126873413
210,234,3,0.8249372203448259
210,47,4,0.8235499808593137
210,209,5,0.8087821285872382
211,73,1,0.8575924472032289
211,72,2,0.7863062688168831
211,74,3,0.7732437655086247
211,494,4,0.7631152204705135
211,545,5,0.7600687906717276
212,214,1,0.9483092623447432
212,358,2,0.6317498504259403
213,216,1,0.930985996589139
213,61,2,0.9306031144215811
213,473,3,0.9188160494559107
213,472,4,0.9184343573962528
213,60,5,0.8509933575648643
214,212,1,0.9483092623447432
214,358,2,0.6797787013593308
215,59,1,0.9209678442207337
215,472,2,0.9173808708540172
215,61,3,0.9080139672846118
215,473,4,0.8431659409331755
215,216,5,0.831852288488329
216,473,1,0.9927827957187341
216,213,2,0.930985996589139
216,61,3,0.9304323737379673
216,472,4,0.922221902067499
216,59,5,0.9198988465421155
217,663,1,0.8886992200187025
217,366,2,0.7960210413222718
217,666,3,0.7904609978033545
217,647,4,0.7774192114083507
217,648,5,0.5562199370476312
218,167,1,0.8611247443398446
218,63,2,0.8420516890220564
218,471,3,0.8245282841272215
218,670,4,0.788363244293218
218,169,5,0.7738851586715293
219,144,1,0.8933755907808285
219,137,2,0.8244320879807155
219,39,3,0.8133380822356355
219,266,4,0.8127775670168171
219,279,5,0.8098613189565912
220,138,1,0.9122365054463687
220,343,2,0.8784642730913432
220,616,3,0.8737743104448722
220,344,4,0.8576251180717899
220,265,5,0.8144887169617951
221,502,1,0.8378835907515818
221,356,2,0.79247615907717
221,326,3,0.7897011439433359
221,222,4,0.7614385787184571
221,41,5,0.758574321953976
222,577,1,0.9465362364050849
222,580,2,0.8189493382311104
222,578,3,0.8178639182889522
222,53,4,0.7788487121956723
222,48,5,0.7777518710622026
223,326,1,0.6960201020526249
223,187,2,0.6306660764648367
223,245,3,0.6117638219078769
223,206,4,0.6106737669519386
223,40,5,0.6053892518055869
224,273,1,0.7976425243258571
224,131,2,0.7562872520282825
224,132,3,0.7562872520282825
224,32,4,0.7460276367623493
224,33,5,0.7267959476369656
225,226,1,1.0000000000000002
225,227,2,0.9393807195447051
225,228,3,0.9393807195447051
225,243,4,0.8504292750062423
225,99,5,0.8033015267724932
226,225,1,1.0000000000000002
226,227,2,0.9393807195447051
226,228,3,0.9393807195447051
226,243,4,0.8504292750062423
226,99,5,0.8033015267724932
227,228,1,0.9999999999999998
227,225,2,0.9393807195447051
227,226,3,0.9393807195447051
227,145,4,0.8254631769941166
227,99,5,0.8082704834709771
228,227,1,0.9999999999999998
228,225,2,0.9393807195447051
228,226,3,0.9393807195447051
228,145,4,0.8254631769941166
228,99,5,0.8082704834709771
229,230,1,0.8435855321166249
229,112,2,0.8302890093690966
229,182,3,0.8158608453591214
229,330,4,0.7945445248513895
229,278,5,0.7907466981200008
230,229,1,0.8435855321166249
230,34,2,0.7970055404205646
230,233,3,0.756426377899006
230,182,4,0.7525510164511598
230,180,5,0.7497380581535477
231,309,1,0.9624246829637074
231,277,2,0.9324606624691835
231,329,3,0.9247139711501036
231,574,4,0.9103898488473617
231,540,5,0.8985621074660397
232,533,1,0.9994984146460469
232,573,2,0.9990182289755681
232,330,3,0.9645207018198486
232,571,4,0.8973867213882005
232,369,5,0.8956931846126208
233,646,1,0.9578801867033484
233,329,2,0.9323652358276522
233,277,3,0.9269987445193644
233,543,4,0.9028355276932695
233,540,5,0.8996352419576163
234,47,1,0.8566213487924104
234,210,2,0.8249372203448259
234,165,3,0.7913200959814735
234,460,4,0.7717791833554448
234,315,5,0.7217222911709434
235,384,1,0.8617817144835107
235,236,2,0.8311066489734322
235,459,3,0.8012006285997998
235,37,4,0.773062961386097
235,323,5,0.6687029723656502
236,235,1,0.8311066489734322
236,384,2,0.7017246958534127
236,459,3,0.6462047354271907
236,37,4,0.6192961012201971
236,598,5,0.5033396624045213
237,238,1,0.9238206386012219
237,462,2,0.7507338506605203
238,237,1,0.9238206386012219
238,462,2,0.6373196331098672
239,609,1,0.9020416014340307
239,458,2,0.8434927175930008
239,565,3,0.8027322392918278
239,546,4,0.7999360261249082
239,643,5,0.7858183279878211
240,461,1,0.9141803130764578
240,312,2,0.8708525697332442
240,161,3,0.6354616992624187
240,301,4,0.5487507124187094
240,281,5,0.5431522436856215
241,76,1,0.881564877782752
241,571,2,0.8757055757357565
241,153,3,0.8709707021317162
241,210,4,0.8709638239008642
241,245,5,0.869312458591169
242,143,1,0.9644023125212442
242,175,2,0.8435506154869954
242,341,3,0.8171405747183096
242,287,4,0.8059043980680529
242,39,5,0.7804124886594089
243,225,1,0.8504292750062423
243,226,2,0.8504292750062423
243,227,3,0.7910318606500197
243,228,4,0.7910318606500197
243,99,5,0.7116619663546973
244,111,1,0.8640239587602759
244,89,2,0.8122700922262536
244,388,3,0.766069899014003
244,90,4,0.7229823394531683
244,284,5,0.7038400013293763
245,206,1,0.9393508949711169
245,40,2,0.9293790642546452
245,41,3,0.883963968931923
245,501,4,0.8768153410867987
245,538,5,0.8702257693390028
246,247,1,0.9987674283411664
246,251,2,0.9434119003237789
246,248,3,0.9211232055085905
246,295,4,0.7446815516079967
246,505,5,0.6966989161492643
247,246,1,0.9987674283411664
247,248,2,0.9334273959751742
247,251,3,0.9305557750565701
247,295,4,0.7574992852865561
247,505,5,0.7069814390885399
248,247,1,0.9334273959751742
248,246,2,0.9211232055085905
248,251,3,0.8370974325972445
248,295,4,0.7911505441050583
248,505,5,0.783947870287818
249,76,1,0.8868094960786839
249,544,2,0.8695184016714127
249,201,3,0.8368091529133683
249,581,4,0.8151939583351983
249,71,5,0.7269223584648328
250,52,1,0.9048793442170718
250,53,2,0.8734674612445023
250,503,3,0.7658997559713393
250,387,4,0.7625815918335613
250,504,5,0.7491446887632714
251,246,1,0.9434119003237789
251,247,2,0.9305557750565701
251,248,3,0.8370974325972445
251,295,4,0.6646757230395699
251,505,5,0.6284665468804749
252,317,1,0.7560103615581824
252,64,2,0.6922411270412083
252,227,3,0.5402628384312063
252,228,4,0.5402628384312063
252,243,5,0.5313887274339271
253,135,1,0.9577541003319685
253,359,2,0.9312191920081933
253,129,3,0.9296933882307654
253,104,4,0.8242861392515848
253,638,5,0.81784442835603
254,340,1,0.9950946623525172
254,255,2,0.9717647236224095
254,66,3,0.9351712270882846
254,195,4,0.9335623527555545
254,266,5,0.9322749399728523
255,340,1,0.9831937813684466
255,254,2,0.9717647236224095
255,65,3,0.9392161059409814
255,195,4,0.9186403771404505
255,279,5,0.9182277688017684
256,302,1,0.7901259812978674
256,530,2,0.7806634711426284
256,438,3,0.7685979017015336
256,669,4,0.7483967980605108
256,360,5,0.7427373070810014
257,258,1,0.9270213057794433
257,93,2,0.7671200162476359
257,337,3,0.5445834549303061
257,532,4,0.5313339943599734
257,162,5,0.5175471587795853
258,257,1,0.9270213057794433
258,93,2,0.8049722899963828
258,162,3,0.6134207078855326
258,337,4,0.5790804817442428
258,532,5,0.5508655638982535
259,566,1,0.9025227269887657
259,275,2,0.8764801400290627
259,390,3,0.8668104633013338
259,306,4,0.8553813148372094
259,463,5,0.8014933522533236
260,566,1,0.7941512730164869
260,259,2,0.7877233967793628
260,275,3,0.7876963116209937
260,98,4,0.7561674741588486
260,390,5,0.7032784313542184
261,91,1,0.6220001878117388
261,64,2,0.603301217927899
261,435,3,0.5997007186506839
261,283,4,0.5944890769623358
261,494,5,0.5601981724246902
262,461,1,0.37971285689036927
262,282,2,0.3218327506526429
262,240,3,0.31055473968716957
262,312,4,0.3015788167537661
262,161,5,0.23948866709457076
263,50,1,0.947152014807112
263,294,2,0.945071708685913
263,293,3,0.8903289335505038
263,336,4,0.7768716597077672
263,465,5,0.7120102593316908
264,27,1,0.7363651225752978
264,291,2,0.6846375930205478
264,682,3,0.6784300382791614
264,67,4,0.6771406390403238
264,80,5,0.6748813308566021
265,194,1,0.9973566833723113
265,344,2,0.9508814541304633
265,65,3,0.8855407558990931
265,616,4,0.8599637918887191
265,343,5,0.8561612022411104
266,195,1,0.9987777447548204
266,279,2,0.9985575970725201
266,66,3,0.9982715891536119
266,340,4,0.9345027521236325
266,254,5,0.9322749399728523
267,268,1,0.9338311673762428
267,159,2,0.9027518063441198
267,364,3,0.8740690104701119
267,199,4,0.863982680956795
267,288,5,0.862339218922366
268,267,1,0.9338311673762428
268,199,2,0.9288641953985355
268,159,3,0.8271393910806484
268,157,4,0.8067132837154879
268,288,5,0.8029831086519027
269,156,1,0.9665435503841989
269,158,2,0.9503609121904949
269,157,3,0.9319976277283019
269,174,4,0.8753888676790269
269,337,5,0.8649205277972525
270,272,1,0.9638496984975862
270,359,2,0.7541238786179314
270,135,3,0.7179039992480659
270,129,4,0.6787717205197041
270,253,5,0.6750785315690553
271,350,1,0.8258139354254993
271,25,2,0.8252053358750996
271,352,3,0.8252053358750996
271,335,4,0.8220088254037157
271,353,5,0.8021184735101485
272,270,1,0.9638496984975862
272,135,2,0.765879375057676
272,129,3,0.7248777163205443
272,253,4,0.7239462754868061
272,359,5,0.704899707137271
273,224,1,0.7976425243258571
273,131,2,0.676197174817443
273,132,3,0.676197174817443
273,302,4,0.6653444656249575
273,38,5,0.6336696136260823
274,179,1,0.9102266141150618
274,304,2,0.842321024314399
274,303,3,0.7960887679338143
274,305,4,0.7686146807314546
274,499,5,0.6719290952093167
275,566,1,0.8833250713164083
275,259,2,0.8764801400290627
275,390,3,0.8705830634602593
275,148,4,0.8512425957070959
275,361,5,0.8443300364375463
276,510,1,0.9993801816348308
276,511,2,0.9993801816348308
276,122,3,0.9312482185075027
276,123,4,0.9312482185075027
276,34,5,0.9197217176222355
277,329,1,0.9935285114798482
277,309,2,0.9656590321916466
277,540,3,0.9646116276846699
277,575,4,0.9591642869381243
277,231,5,0.9324606624691835
278,112,1,0.8736063576403363
278,543,2,0.8627432728698179
278,182,3,0.8434215278248386
278,422,4,0.8381979850024687
278,330,5,0.8199017418413672
279,195,1,0.9990213108203473
279,266,2,0.9985575970725201
279,66,3,0.9975569801346668
279,340,4,0.9360830846681715
279,254,5,0.9295284329690292
280,286,1,0.923203464854649
280,83,2,0.7890617928008917
280,331,3,0.7879437941917778
280,192,4,0.7535025636568277
280,181,5,0.7479020086404224
281,345,1,0.8686119535224205
281,161,2,0.8553220494067293
281,282,3,0.7872880456855509
281,301,4,0.7871725731024339
281,197,5,0.7850106690276776
282,161,1,0.7913401960005327
282,281,2,0.7872880456855509
282,345,3,0.7727671759524831
282,312,4,0.7069011675241516
282,197,5,0.6840578943444642
283,91,1,0.8664291446869974
283,435,2,0.743243208425251
283,72,3,0.7237399405858959
283,74,4,0.6661947331212803
283,73,5,0.6653918513233024
284,388,1,0.8992166578440639
284,90,2,0.8385424366246138
284,89,3,0.7859534392420666
284,111,4,0.7621331808004913
284,244,5,0.7038400013293763
285,54,1,0.8253122015805341
285,326,2,0.7760473528633091
285,206,3,0.7350087598697582
285,502,4,0.7252101034911176
285,221,5,0.716371388299723
286,280,1,0.923203464854649
286,146,2,0.8711532465471388
286,192,3,0.828993523546082
286,331,4,0.8052720180278294
286,183,5,0.7954882462152174
287,175,1,0.9604634858684744
287,141,2,0.8591958840339137
287,242,3,0.8059043980680529
287,143,4,0.7845956091699604
287,108,5,0.7551681795797549
288,677,1,0.942797733122587
288,289,2,0.9315519248603851
288,290,3,0.9311430978372445
288,679,4,0.9191148180471697
288,680,5,0.9179479286268236
289,679,1,0.9856610995263171
289,676,2,0.9612081520377411
289,288,3,0.9315519248603851
289,290,4,0.9313800992889979
289,199,5,0.873525878210545
290,289,1,0.9313800992889979
290,288,2,0.9311430978372445
290,679,3,0.919286806268004
290,676,4,0.8907003418571046
290,640,5,0.8771994377640961
291,30,1,0.8832434622077657
291,80,2,0.8675465822209311
291,88,3,0.7775779339407366
291,79,4,0.7423329704331446
291,325,5,0.703098784635319
292,106,1,0.6283801137615331
292,468,2,0.5222987856786534
292,336,3,0.43707232592397094
292,465,4,0.42784758989739763
292,531,5,0.3557365340037475
293,294,1,0.9429930775372639
293,263,2,0.8903289335505038
293,50,3,0.8846577580758498
293,43,4,0.767076595023007
293,336,5,0.6908041620382499
294,263,1,0.945071708685913
294,293,2,0.9429930775372639
294,50,3,0.8882425012797585
294,43,4,0.7141601259773454
294,336,5,0.6948386858492914
295,248,1,0.7911505441050583
295,505,2,0.7905664301019648
295,59,3,0.7723011526020218
295,215,4,0.7584672660587756
295,247,5,0.7574992852865561
296,298,1,0.8678290938743897
296,297,2,0.8565288117004884
296,96,3,0.7712398242858305
296,94,4,0.7692882304943548
296,599,5,0.7177779797269518
297,296,1,0.8565288117004884
297,298,2,0.7814609646264619
297,599,3,0.7705902994101258
297,634,4,0.7260451276115144
297,635,5,0.7258877891592628
298,296,1,0.8678290938743897
298,297,2,0.7814609646264619
298,94,3,0.7752450992403135
298,96,4,0.7423321853246517
298,327,5,0.7032623437114555
299,42,1,0.7871094685514135
300,301,1,0.8634425961864365
300,161,2,0.7431823810181015
300,345,3,0.7375124275393461
300,281,4,0.6759998505011341
300,282,5,0.6645488775945467
301,300,1,0.8634425961864365
301,281,2,0.7871725731024339
301,161,3,0.7791401599687051
301,312,4,0.7282344259109543
301,461,5,0.6474296369120717
302,32,1,0.8987696135509932
302,669,2,0.873884324620074
302,38,3,0.8694666044419295
302,603,4,0.8670398640851431
302,605,5,0.8428610221846035
303,304,1,0.9018520853861123
303,305,2,0.859188101831502
303,179,3,0.7996275744344197
303,274,4,0.7960887679338143
303,499,5,0.7340321317137528
304,303,1,0.9018520853861123
304,305,2,0.8570336085824153
304,274,3,0.842321024314399
304,179,4,0.818657568010507
304,499,5,0.6794274800861054
305,303,1,0.859188101831502
305,304,2,0.8570336085824153
305,274,3,0.7686146807314546
305,179,4,0.7462187034478401
305,499,5,0.6629730690902464
306,36,1,0.944797876991766
306,307,2,0.9112314560650597
306,308,3,0.9071706185291692
306,351,4,0.8568248118698198
306,259,5,0.8553813148372094
307,306,1,0.9112314560650597
307,308,2,0.906369875659739
307,351,3,0.8575410538958332
307,36,4,0.8571069820736995
307,635,5,0.851891617009501
308,306,1,0.9071706185291692
308,307,2,0.906369875659739
308,351,3,0.8631486174280101
308,390,4,0.8510216305805713
308,36,5,0.8458713117884477
309,277,1,0.9656590321916466
309,231,2,0.9624246829637074
309,329,3,0.960052706520711
309,574,4,0.9514882842845355
309,540,5,0.9299882853344758
310,564,1,0.6488331158267937
310,87,2,0.6117980988611281
310,136,3,0.6112987232201121
310,420,4,0.5981215948283706
310,667,5,0.583037542882578
311,497,1,0.8340547798290122
311,600,2,0.8338157535246836
311,348,3,0.7972603382268445
311,359,4,0.7366863690775692
311,347,5,0.7319679657741811
312,461,1,0.968573248304612
312,240,2,0.8708525697332442
312,161,3,0.7930354257018778
312,301,4,0.7282344259109543
312,282,5,0.7069011675241516
313,67,1,0.8558919420442386
313,316,2,0.7762592608821307
313,107,3,0.6936971000468414
313,27,4,0.6270070354950271
313,79,5,0.6099572578809236
314,307,1,0.827649619390496
314,635,2,0.8043493211798164
314,634,3,0.8023926568891552
314,308,4,0.751486101876192
314,306,5,0.7456595700429365
315,165,1,0.8971470666154006
315,210,2,0.7981531895213655
315,460,3,0.7658332801573631
315,113,4,0.7374858583103068
315,234,5,0.7217222911709434
316,107,1,0.8142733219991023
316,313,2,0.7762592608821307
316,196,3,0.6588654315242192
316,35,4,0.6483601392469359
316,325,5,0.5512045845905152
317,252,1,0.7560103615581824
317,64,2,0.6312567452970739
317,435,3,0.5767137513921459
317,227,4,0.5245554915855165
317,228,5,0.5245554915855165
318,319,1,0.9804864920426477
318,320,2,0.9497363269826118
318,321,3,0.9481038605602413
318,387,4,0.8032844335116592
318,52,5,0.7813523698897722
319,318,1,0.9804864920426477
319,321,2,0.9667903758181062
319,320,3,0.9603093155728001
319,31,4,0.7856807347038655
319,387,5,0.7840899176417041
320,321,1,0.9619931189539542
320,319,2,0.9603093155728001
320,318,3,0.9497363269826118
320,52,4,0.8445711994732727
320,387,5,0.8342906542927413
321,319,1,0.9667903758181062
321,320,2,0.9619931189539542
321,318,3,0.9481038605602413
321,31,4,0.7875010862438422
321,387,5,0.7856365825025279
322,126,1,0.8656159288147351
322,386,2,0.8595691160974784
322,49,3,0.8261248468151084
322,48,4,0.8236989696197389
322,500,5,0.8098263580767561
323,37,1,0.7811665277836993
323,459,2,0.6787167660836262
323,235,3,0.6687029723656502
323,384,4,0.5978354294390621
323,236,5,0.4517712135009146
324,162,1,0.9368024160404569
324,338,2,0.8945219787471235
324,532,3,0.8902273812795367
324,63,4,0.8528848899187393
324,507,5,0.8252554821928224
325,35,1,0.8357749771137397
325,196,2,0.7923319900419686
325,30,3,0.7539349435340704
325,291,4,0.703098784635319
325,79,5,0.7009017925505523
326,245,1,0.8062400560056427
326,206,2,0.7983893236662489
326,221,3,0.7897011439433359
326,502,4,0.7853678460991341
326,40,5,0.783233800205945
327,599,1,0.7982098400174865
327,601,2,0.7871756173575271
327,176,3,0.7825632407172706
327,51,4,0.779150416279939
327,328,5,0.7758093948387846
328,599,1,0.8955439817883846
328,601,2,0.870792827846973
328,176,3,0.8666794211354144
328,51,4,0.832401257585351
328,148,5,0.7999485094524693
329,277,1,0.9935285114798482
329,540,2,0.9670405161720909
329,575,3,0.9649715832484094
329,309,4,0.960052706520711
329,233,5,0.9323652358276522
330,573,1,0.9673568193660697
330,533,2,0.9658143109314354
330,232,3,0.9645207018198486
330,571,4,0.9366862405213986
330,193,5,0.9192671355590532
331,192,1,0.9746514472742831
331,569,2,0.8666753571302136
331,570,3,0.8643465859815704
331,568,4,0.8576532480025695
331,571,5,0.8335480674278102
332,333,1,0.9986216022659238
332,207,2,0.856176542268025
332,29,3,0.841429069345258
332,355,4,0.8329960129133378
332,28,5,0.7552751137024721
333,332,1,0.9986216022659238
333,207,2,0.8526804802376513
333,29,3,0.8287938998986626
333,355,4,0.8206921784637845
333,28,5,0.7590643159582336
334,84,1,0.8981648628170498
334,188,2,0.82085361185482
334,638,3,0.8207344513686942
334,352,4,0.8103297152167289
334,335,5,0.808967938380286
335,637,1,0.8413630684198525
335,271,2,0.8220088254037157
335,334,3,0.808967938380286
335,638,4,0.7854200121083105
335,353,5,0.7624294381203262
336,50,1,0.7799752997056161
336,263,2,0.7768716597077672
336,468,3,0.7579715138742739
336,294,4,0.6948386858492914
336,293,5,0.6908041620382499
337,155,1,0.9467320439111895
337,507,2,0.9387974825826089
337,163,3,0.888112762815899
337,508,4,0.883437546603776
337,157,5,0.8788991116831019
338,509,1,0.916999327374096
338,508,2,0.913833978485735
338,324,3,0.8945219787471235
338,57,4,0.8901051700777659
338,162,5,0.882225238600027
339,342,1,0.8961184168919476
339,137,2,0.8572968372114892
339,254,3,0.8322776075103173
339,340,4,0.8290107470330593
339,343,5,0.7858970967039749
340,254,1,0.9950946623525172
340,255,2,0.9831937813684466
340,195,3,0.936122424919791
340,279,4,0.9360830846681715
340,66,5,0.9351982088402201
341,254,1,0.9071247608665233
341,66,2,0.9061271393025725
341,266,3,0.9055846107434933
341,195,4,0.9049113678286794
341,340,5,0.9029203580835014
342,339,1,0.8961184168919476
342,341,2,0.8510741710687163
342,343,3,0.8277898528267218
342,137,4,0.8231190901138421
342,143,5,0.8002864081657705
343,616,1,0.9307220631522739
343,220,2,0.8784642730913432
343,138,3,0.8750054576519084
343,265,4,0.8561612022411104
343,194,5,0.8467788749365569
344,265,1,0.9508814541304633
344,194,2,0.9477053514996422
344,616,3,0.9042685908239693
344,65,4,0.8664370900722314
344,220,5,0.8576251180717899
345,161,1,0.8724859874669795
345,281,2,0.8686119535224205
345,197,3,0.847580666347248
345,282,4,0.7727671759524831
345,300,5,0.7375124275393461
346,25,1,0.9519570061306275
346,350,2,0.9244117958202218
